order_item_id,order_id,product_id,quantity,unit_price
3876,6275,137,1.0,73589
3877,6275,134,5.0,65964
3878,6276,82,1.0,87619
3879,6277,14,1.0,55863
3880,6277,132,2.0,42778
3881,6277,124,1.0,78300
3882,6277,5,1.0,26134
3883,6278,129,4.0,14470
3884,6278,20,2.0,44033
3885,6278,112,3.0,69548
3886,6278,68,3.0,25842
3887,6279,129,3.0,14470
3888,6280,53,4.0,50574
3889,6280,55,1.0,34918
3890,6280,128,1.0,80334
3891,6281,121,2.0,32706
3892,6281,102,4.0,22808
3893,6281,98,1.0,83293
3894,6281,89,5.0,83106
3895,6281,53,3.0,50574
3896,6282,65,4.0,25065
3897,6283,76,2.0,56428
3898,6284,74,4.0,16985
3899,6284,104,2.0,9521
3900,6284,2,4.0,48841
3901,6284,81,3.0,19078
3902,6285,56,1.0,9175
3903,6285,67,5.0,33911
3904,6285,68,2.0,25842
3905,6285,50,5.0,37334
3906,6285,94,3.0,67315
3907,6286,98,3.0,83293
3908,6286,19,1.0,72397
3909,6286,66,4.0,82653
3910,6286,127,1.0,94118
3911,6287,2,2.0,48841
3912,6287,81,3.0,19078
3913,6287,29,3.0,7739
3914,6287,54,2.0,9962
3915,6288,7,5.0,95184
3916,6289,103,1.0,31445
3917,6289,55,3.0,34918
3918,6290,130,1.0,27703
3919,6291,36,3.0,53847
3920,6291,69,3.0,48871
3921,6291,6,4.0,21286
3922,6292,140,1.0,83331
3923,6293,39,4.0,54311
3924,6293,35,1.0,58295
3925,6293,18,5.0,79719
3926,6294,83,2.0,61817
3927,6294,43,5.0,88213
3928,6295,52,5.0,58298
3929,6295,112,3.0,69548
3930,6295,104,2.0,9521
3931,6295,29,4.0,7739
3932,6296,143,1.0,20414
3933,6296,139,2.0,34743
3934,6296,104,2.0,9521
3935,6296,57,2.0,92455
3936,6296,63,3.0,33538
3937,6297,26,2.0,18911
3938,6297,88,5.0,4300
3939,6297,65,1.0,25065
3940,6298,28,5.0,90487
3941,6298,147,3.0,53510
3942,6298,29,4.0,7739
3943,6298,47,1.0,53706
3944,6298,144,5.0,93669
3945,6299,116,3.0,42082
3946,6299,139,3.0,34743
3947,6299,30,3.0,51211
3948,6300,90,1.0,49507
3949,6300,94,3.0,67315
3950,6300,121,5.0,32706
3951,6300,30,5.0,51211
3952,6300,110,3.0,30121
3953,6301,38,2.0,76444
3954,6302,72,4.0,20480
3955,6302,40,1.0,48312
3956,6302,42,5.0,47104
3957,6302,66,3.0,82653
3958,6303,56,2.0,9175
3959,6303,102,2.0,22808
3960,6303,31,4.0,7724
3961,6303,149,3.0,95245
3962,6303,115,1.0,25302
3963,6304,95,2.0,51431
3964,6304,19,1.0,72397
3965,6304,82,5.0,87619
3966,6305,95,2.0,51431
3967,6305,140,1.0,83331
3968,6305,123,2.0,50047
3969,6306,100,3.0,71517
3970,6306,28,1.0,90487
3971,6306,137,2.0,73589
3972,6306,19,5.0,72397
3973,6306,133,3.0,19030
3974,6307,130,1.0,27703
3975,6307,109,1.0,19474
3976,6307,84,5.0,87906
3977,6307,147,3.0,53510
3978,6307,146,3.0,52304
3979,6308,81,1.0,19078
3980,6308,127,4.0,94118
3981,6308,138,3.0,52367
3982,6309,143,4.0,20414
3983,6309,88,1.0,4300
3984,6309,58,4.0,39174
3985,6309,99,5.0,34203
3986,6310,119,3.0,26176
3987,6310,13,4.0,97810
3988,6310,66,5.0,82653
3989,6310,101,2.0,86737
3990,6311,121,5.0,32706
3991,6311,25,4.0,16898
3992,6312,49,2.0,92850
3993,6313,114,2.0,38630
3994,6313,55,1.0,34918
3995,6314,98,4.0,83293
3996,6314,18,3.0,79719
3997,6314,8,4.0,49819
3998,6314,55,3.0,34918
3999,6314,34,1.0,36630
4000,6315,44,4.0,82291
4001,6315,73,1.0,87951
4002,6315,63,2.0,33538
4003,6315,15,3.0,48998
4004,6315,90,4.0,49507
4005,6316,82,2.0,87619
4006,6317,38,2.0,76444
4007,6317,34,4.0,36630
4008,6318,47,3.0,53706
4009,6318,91,1.0,98063
4010,6319,61,2.0,26079
4011,6320,55,2.0,34918
4012,6320,7,5.0,95184
4013,6320,29,5.0,7739
4014,6320,91,3.0,98063
4015,6321,69,2.0,48871
4016,6321,133,5.0,19030
4017,6322,102,5.0,22808
4018,6322,123,5.0,50047
4019,6322,49,2.0,92850
4020,6322,98,5.0,83293
4021,6322,124,1.0,78300
4022,6323,98,2.0,83293
4023,6324,58,3.0,39174
4024,6324,9,4.0,20871
4025,6324,121,4.0,32706
4026,6325,134,2.0,65964
4027,6325,24,3.0,43443
4028,6325,21,4.0,81691
4029,6326,131,3.0,76514
4030,6326,142,1.0,40304
4031,6326,90,1.0,49507
4032,6326,93,3.0,64437
4033,6327,16,3.0,9937
4034,6327,67,2.0,33911
4035,6327,39,4.0,54311
4036,6327,91,3.0,98063
4037,6327,126,1.0,20393
4038,6328,147,1.0,53510
4039,6328,16,2.0,9937
4040,6329,119,1.0,26176
4041,6329,148,2.0,55893
4042,6329,134,2.0,65964
4043,6330,134,5.0,65964
4044,6330,57,2.0,92455
4045,6331,104,5.0,9521
4046,6331,133,4.0,19030
4047,6331,44,5.0,82291
4048,6332,66,4.0,82653
4049,6333,30,4.0,51211
4050,6333,29,2.0,7739
4051,6333,41,4.0,92765
4052,6333,47,1.0,53706
4053,6334,53,2.0,50574
4054,6335,86,2.0,49654
4055,6335,76,5.0,56428
4056,6336,18,1.0,79719
4057,6336,149,2.0,95245
4058,6336,98,4.0,83293
4059,6337,9,3.0,20871
4060,6337,16,3.0,9937
4061,6338,29,4.0,7739
4062,6338,27,2.0,65552
4063,6339,79,2.0,81723
4064,6339,142,1.0,40304
4065,6339,58,1.0,39174
4066,6340,28,3.0,90487
4067,6340,125,5.0,33628
4068,6340,26,5.0,18911
4069,6340,72,3.0,20480
4070,6340,78,1.0,42378
4071,6341,142,1.0,40304
4072,6341,122,3.0,58214
4073,6342,19,4.0,72397
4074,6342,74,3.0,16985
4075,6342,37,3.0,95562
4076,6342,16,5.0,9937
4077,6343,139,1.0,34743
4078,6343,58,3.0,39174
4079,6343,25,1.0,16898
4080,6343,108,4.0,46915
4081,6343,128,4.0,80334
4082,6344,52,4.0,58298
4083,6344,26,3.0,18911
4084,6345,11,4.0,10900
4085,6346,150,4.0,30192
4086,6346,52,4.0,58298
4087,6347,12,3.0,52829
4088,6348,99,4.0,34203
4089,6348,121,1.0,32706
4090,6348,147,3.0,53510
4091,6349,89,5.0,83106
4092,6349,76,2.0,56428
4093,6349,2,2.0,48841
4094,6350,110,5.0,30121
4095,6350,117,5.0,12972
4096,6350,19,1.0,72397
4097,6351,67,2.0,33911
4098,6352,118,2.0,13822
4099,6352,89,1.0,83106
4100,6352,53,3.0,50574
4101,6352,14,2.0,55863
4102,6353,80,3.0,89761
4103,6354,136,4.0,53946
4104,6354,33,3.0,20004
4105,6355,124,4.0,78300
4106,6355,61,1.0,26079
4107,6355,68,3.0,25842
4108,6355,44,2.0,82291
4109,6356,9,2.0,20871
4110,6356,63,4.0,33538
4111,6356,138,5.0,52367
4112,6356,120,3.0,3186
4113,6357,72,2.0,20480
4114,6357,61,4.0,26079
4115,6358,121,3.0,32706
4116,6358,42,3.0,47104
4117,6358,149,4.0,95245
4118,6359,76,4.0,56428
4119,6360,77,1.0,6325
4120,6360,69,1.0,48871
4121,6360,76,5.0,56428
4122,6361,56,4.0,9175
4123,6361,44,5.0,82291
4124,6361,86,2.0,49654
4125,6361,38,5.0,76444
4126,6362,105,1.0,56021
4127,6363,78,1.0,42378
4128,6363,64,2.0,69811
4129,6364,9,4.0,20871
4130,6364,63,3.0,33538
4131,6364,43,2.0,88213
4132,6364,76,4.0,56428
4133,6365,65,4.0,25065
4134,6365,68,4.0,25842
4135,6365,36,3.0,53847
4136,6365,132,4.0,42778
4137,6366,57,2.0,92455
4138,6366,119,4.0,26176
4139,6366,37,5.0,95562
4140,6367,86,3.0,49654
4141,6367,118,2.0,13822
4142,6368,128,2.0,80334
4143,6368,134,4.0,65964
4144,6368,80,5.0,89761
4145,6369,98,5.0,83293
4146,6369,132,1.0,42778
4147,6370,45,3.0,48206
4148,6370,13,5.0,97810
4149,6370,50,3.0,37334
4150,6370,42,2.0,47104
4151,6371,78,3.0,42378
4152,6371,148,2.0,55893
4153,6371,62,4.0,98446
4154,6371,4,2.0,46721
4155,6371,105,3.0,56021
4156,6372,49,4.0,92850
4157,6372,124,5.0,78300
4158,6372,25,3.0,16898
4159,6372,20,5.0,44033
4160,6372,110,5.0,30121
4161,6373,35,2.0,58295
4162,6373,17,3.0,13948
4163,6373,22,1.0,78894
4164,6374,144,4.0,93669
4165,6374,101,5.0,86737
4166,6374,91,4.0,98063
4167,6375,19,4.0,72397
4168,6376,21,5.0,81691
4169,6376,86,2.0,49654
4170,6376,53,1.0,50574
4171,6376,60,3.0,84088
4172,6376,100,1.0,71517
4173,6377,145,1.0,70418
4174,6377,25,1.0,16898
4175,6377,137,5.0,73589
4176,6377,73,2.0,87951
4177,6378,11,3.0,10900
4178,6379,79,5.0,81723
4179,6379,16,3.0,9937
4180,6380,13,3.0,97810
4181,6380,84,2.0,87906
4182,6380,48,5.0,68133
4183,6381,143,5.0,20414
4184,6381,51,2.0,59928
4185,6381,123,1.0,50047
4186,6381,85,2.0,48998
4187,6382,142,4.0,40304
4188,6383,120,4.0,3186
4189,6383,79,1.0,81723
4190,6383,147,5.0,53510
4191,6383,85,1.0,48998
4192,6384,146,2.0,52304
4193,6384,46,5.0,23671
4194,6384,45,4.0,48206
4195,6384,118,3.0,13822
4196,6384,52,4.0,58298
4197,6385,69,3.0,48871
4198,6385,109,2.0,19474
4199,6385,40,3.0,48312
4200,6385,118,3.0,13822
4201,6385,108,1.0,46915
4202,6386,41,1.0,92765
4203,6386,13,4.0,97810
4204,6387,139,1.0,34743
4205,6387,90,5.0,49507
4206,6388,135,3.0,94663
4207,6388,103,2.0,31445
4208,6388,27,4.0,65552
4209,6388,29,2.0,7739
4210,6389,101,3.0,86737
4211,6390,147,5.0,53510
4212,6390,73,2.0,87951
4213,6390,21,5.0,81691
4214,6390,103,5.0,31445
4215,6390,61,5.0,26079
4216,6391,96,4.0,8053
4217,6391,58,3.0,39174
4218,6391,64,1.0,69811
4219,6391,33,3.0,20004
4220,6392,68,5.0,25842
4221,6393,2,1.0,48841
4222,6394,84,4.0,87906
4223,6394,63,4.0,33538
4224,6395,148,2.0,55893
4225,6395,45,3.0,48206
4226,6395,21,4.0,81691
4227,6395,78,1.0,42378
4228,6395,19,1.0,72397
4229,6396,144,4.0,93669
4230,6396,8,5.0,49819
4231,6396,3,4.0,13554
4232,6396,100,5.0,71517
4233,6397,122,5.0,58214
4234,6397,32,1.0,15187
4235,6397,146,4.0,52304
4236,6397,84,5.0,87906
4237,6397,71,2.0,4786
4238,6398,136,4.0,53946
4239,6398,96,1.0,8053
4240,6398,142,2.0,40304
4241,6399,66,3.0,82653
4242,6399,63,4.0,33538
4243,6399,37,4.0,95562
4244,6399,118,1.0,13822
4245,6400,99,2.0,34203
4246,6400,95,1.0,51431
4247,6400,58,1.0,39174
4248,6401,54,5.0,9962
4249,6401,133,5.0,19030
4250,6402,64,2.0,69811
4251,6402,32,5.0,15187
4252,6403,133,3.0,19030
4253,6403,41,5.0,92765
4254,6403,98,1.0,83293
4255,6404,102,5.0,22808
4256,6405,147,3.0,53510
4257,6406,47,1.0,53706
4258,6406,74,3.0,16985
4259,6406,21,5.0,81691
4260,6406,75,5.0,35916
4261,6407,68,2.0,25842
4262,6407,56,4.0,9175
4263,6407,11,5.0,10900
4264,6407,39,5.0,54311
4265,6407,51,2.0,59928
4266,6408,91,4.0,98063
4267,6408,106,3.0,95466
4268,6408,86,3.0,49654
4269,6408,8,3.0,49819
4270,6408,83,4.0,61817
4271,6409,7,2.0,95184
4272,6409,141,1.0,19091
4273,6409,86,1.0,49654
4274,6409,38,5.0,76444
4275,6409,110,5.0,30121
4276,6410,16,4.0,9937
4277,6410,114,5.0,38630
4278,6410,58,1.0,39174
4279,6410,42,4.0,47104
4280,6410,44,1.0,82291
4281,6411,105,1.0,56021
4282,6412,10,5.0,26689
4283,6412,6,3.0,21286
4284,6412,109,3.0,19474
4285,6412,130,4.0,27703
4286,6413,42,4.0,47104
4287,6413,54,3.0,9962
4288,6413,102,5.0,22808
4289,6413,145,1.0,70418
4290,6413,58,5.0,39174
4291,6414,83,3.0,61817
4292,6415,68,2.0,25842
4293,6415,94,2.0,67315
4294,6415,27,2.0,65552
4295,6416,78,1.0,42378
4296,6416,37,1.0,95562
4297,6417,6,1.0,21286
4298,6417,69,3.0,48871
4299,6418,91,1.0,98063
4300,6418,30,2.0,51211
4301,6418,88,3.0,4300
4302,6418,130,3.0,27703
4303,6418,54,5.0,9962
4304,6419,136,1.0,53946
4305,6419,85,4.0,48998
4306,6420,131,5.0,76514
4307,6420,72,4.0,20480
4308,6420,127,4.0,94118
4309,6421,18,5.0,79719
4310,6421,1,5.0,50707
4311,6422,34,4.0,36630
4312,6422,143,5.0,20414
4313,6422,115,4.0,25302
4314,6422,86,1.0,49654
4315,6422,4,3.0,46721
4316,6423,127,4.0,94118
4317,6423,40,2.0,48312
4318,6424,122,5.0,58214
4319,6424,145,4.0,70418
4320,6424,142,4.0,40304
4321,6424,40,2.0,48312
4322,6425,67,5.0,33911
4323,6426,150,1.0,30192
4324,6427,14,3.0,55863
4325,6427,52,4.0,58298
4326,6428,90,3.0,49507
4327,6428,118,4.0,13822
4328,6428,20,3.0,44033
4329,6428,56,5.0,9175
4330,6428,76,4.0,56428
4331,6429,142,2.0,40304
4332,6429,124,3.0,78300
4333,6429,132,2.0,42778
4334,6429,31,1.0,7724
4335,6430,6,4.0,21286
4336,6430,125,4.0,33628
4337,6430,77,3.0,6325
4338,6430,73,1.0,87951
4339,6430,145,3.0,70418
4340,6431,108,3.0,46915
4341,6431,51,5.0,59928
4342,6431,58,3.0,39174
4343,6431,43,4.0,88213
4344,6431,122,4.0,58214
4345,6432,62,2.0,98446
4346,6432,84,4.0,87906
4347,6433,55,4.0,34918
4348,6434,141,4.0,19091
4349,6434,19,2.0,72397
4350,6434,118,4.0,13822
4351,6435,99,1.0,34203
4352,6435,116,3.0,42082
4353,6435,127,1.0,94118
4354,6435,55,2.0,34918
4355,6435,65,1.0,25065
4356,6436,134,1.0,65964
4357,6436,47,2.0,53706
4358,6436,44,1.0,82291
4359,6437,78,2.0,42378
4360,6437,79,3.0,81723
4361,6437,18,5.0,79719
4362,6438,52,3.0,58298
4363,6438,123,4.0,50047
4364,6439,129,2.0,14470
4365,6440,53,3.0,50574
4366,6441,13,4.0,97810
4367,6441,146,3.0,52304
4368,6442,109,2.0,19474
4369,6442,143,2.0,20414
4370,6442,56,1.0,9175
4371,6443,89,4.0,83106
4372,6443,42,5.0,47104
4373,6443,97,2.0,3679
4374,6443,66,5.0,82653
4375,6443,20,4.0,44033
4376,6444,47,3.0,53706
4377,6444,63,3.0,33538
4378,6444,135,2.0,94663
4379,6444,105,5.0,56021
4380,6444,3,4.0,13554
4381,6445,74,3.0,16985
4382,6445,148,5.0,55893
4383,6445,102,2.0,22808
4384,6446,133,4.0,19030
4385,6447,148,2.0,55893
4386,6447,137,3.0,73589
4387,6447,140,1.0,83331
4388,6447,111,5.0,73941
4389,6448,34,,36630
4390,6448,88,3.0,4300
4391,6449,113,5.0,14616
4392,6450,56,2.0,9175
4393,6451,60,3.0,84088
4394,6452,109,5.0,19474
4395,6453,145,5.0,70418
4396,6453,16,4.0,9937
4397,6453,27,2.0,65552
4398,6453,117,2.0,12972
4399,6454,115,2.0,25302
4400,6454,129,5.0,14470
4401,6454,150,1.0,30192
4402,6454,130,4.0,27703
4403,6455,105,5.0,56021
4404,6455,37,2.0,95562
4405,6456,96,4.0,8053
4406,6456,87,5.0,41279
4407,6456,126,3.0,20393
4408,6457,108,1.0,46915
4409,6457,135,5.0,94663
4410,6457,43,3.0,88213
4411,6457,2,5.0,48841
4412,6457,126,2.0,20393
4413,6458,145,1.0,70418
4414,6458,79,1.0,81723
4415,6458,124,2.0,78300
4416,6458,6,4.0,21286
4417,6458,21,2.0,81691
4418,6459,145,5.0,70418
4419,6459,27,3.0,65552
4420,6460,7,4.0,95184
4421,6460,129,5.0,14470
4422,6460,116,1.0,42082
4423,6460,139,2.0,34743
4424,6461,18,5.0,79719
4425,6461,44,2.0,82291
4426,6462,103,2.0,31445
4427,6462,144,4.0,93669
4428,6462,97,3.0,3679
4429,6462,60,4.0,84088
4430,6463,93,4.0,64437
4431,6464,9,5.0,20871
4432,6464,54,2.0,9962
4433,6464,141,5.0,19091
4434,6465,100,4.0,71517
4435,6465,116,4.0,42082
4436,6465,97,3.0,3679
4437,6465,38,2.0,76444
4438,6466,80,2.0,89761
4439,6466,28,3.0,90487
4440,6466,138,5.0,52367
4441,6466,31,5.0,7724
4442,6467,21,5.0,81691
4443,6467,60,2.0,84088
4444,6467,44,5.0,82291
4445,6468,93,3.0,64437
4446,6468,55,5.0,34918
4447,6468,63,3.0,33538
4448,6469,37,3.0,95562
4449,6469,140,5.0,83331
4450,6469,39,1.0,54311
4451,6469,51,4.0,59928
4452,6469,3,4.0,13554
4453,6470,30,2.0,51211
4454,6470,127,5.0,94118
4455,6471,131,3.0,76514
4456,6471,77,3.0,6325
4457,6471,26,3.0,18911
4458,6472,25,5.0,16898
4459,6472,16,4.0,9937
4460,6472,123,3.0,50047
4461,6472,56,3.0,9175
4462,6473,114,3.0,38630
4463,6474,65,2.0,25065
4464,6474,138,3.0,52367
4465,6474,95,2.0,51431
4466,6474,91,1.0,98063
4467,6475,23,2.0,18620
4468,6476,101,3.0,86737
4469,6476,132,3.0,42778
4470,6477,14,2.0,55863
4471,6477,62,1.0,98446
4472,6477,39,4.0,54311
4473,6478,62,5.0,98446
4474,6478,70,2.0,55878
4475,6478,35,4.0,58295
4476,6478,52,3.0,58298
4477,6478,72,3.0,20480
4478,6479,28,4.0,90487
4479,6480,2,3.0,48841
4480,6480,8,1.0,49819
4481,6480,89,3.0,83106
4482,6480,26,4.0,18911
4483,6480,126,4.0,20393
4484,6481,33,5.0,20004
4485,6481,60,4.0,84088
4486,6482,101,5.0,86737
4487,6482,100,4.0,71517
4488,6482,133,5.0,19030
4489,6483,132,1.0,42778
4490,6484,99,4.0,34203
4491,6484,12,1.0,52829
4492,6484,56,3.0,9175
4493,6484,21,5.0,81691
4494,6484,34,4.0,36630
4495,6485,68,4.0,25842
4496,6486,38,2.0,76444
4497,6487,120,5.0,3186
4498,6487,24,1.0,43443
4499,6487,139,1.0,34743
4500,6487,147,4.0,53510
4501,6487,32,5.0,15187
4502,6488,125,5.0,33628
4503,6489,33,5.0,20004
4504,6489,39,5.0,54311
4505,6489,27,1.0,65552
4506,6490,66,4.0,82653
4507,6490,113,1.0,14616
4508,6490,61,2.0,26079
4509,6490,106,5.0,95466
4510,6490,145,4.0,70418
4511,6491,47,5.0,53706
4512,6491,127,1.0,94118
4513,6492,103,1.0,31445
4514,6492,101,3.0,86737
4515,6492,143,2.0,20414
4516,6493,38,1.0,76444
4517,6493,1,3.0,50707
4518,6493,95,3.0,51431
4519,6493,16,3.0,9937
4520,6493,45,3.0,48206
4521,6494,74,2.0,16985
4522,6494,55,4.0,34918
4523,6494,146,5.0,52304
4524,6494,66,5.0,82653
4525,6494,8,4.0,49819
4526,6495,121,3.0,32706
4527,6495,31,4.0,7724
4528,6495,136,1.0,53946
4529,6495,132,2.0,42778
4530,6495,41,4.0,92765
4531,6496,137,5.0,73589
4532,6497,116,5.0,42082
4533,6497,43,5.0,88213
4534,6497,124,1.0,78300
4535,6498,28,3.0,90487
4536,6499,29,3.0,7739
4537,6499,96,2.0,8053
4538,6499,74,2.0,16985
4539,6499,40,4.0,48312
4540,6500,108,3.0,46915
4541,6500,16,2.0,9937
4542,6501,103,3.0,31445
4543,6501,47,3.0,53706
4544,6501,42,4.0,47104
4545,6501,146,3.0,52304
4546,6502,38,5.0,76444
4547,6502,48,2.0,68133
4548,6503,66,4.0,82653
4549,6503,56,5.0,9175
4550,6503,55,3.0,34918
4551,6503,132,3.0,42778
4552,6503,28,4.0,90487
4553,6504,27,3.0,65552
4554,6504,11,2.0,10900
4555,6504,126,3.0,20393
4556,6504,96,3.0,8053
4557,6505,102,3.0,22808
4558,6505,130,2.0,27703
4559,6506,103,1.0,31445
4560,6507,28,5.0,90487
4561,6507,120,5.0,3186
4562,6507,133,3.0,19030
4563,6507,141,4.0,19091
4564,6508,35,2.0,58295
4565,6508,10,2.0,26689
4566,6508,137,4.0,73589
4567,6509,121,3.0,32706
4568,6510,81,4.0,19078
4569,6510,64,1.0,69811
4570,6511,99,1.0,34203
4571,6511,22,2.0,78894
4572,6511,7,5.0,95184
4573,6511,3,5.0,13554
4574,6512,69,2.0,48871
4575,6512,1,1.0,50707
4576,6512,141,5.0,19091
4577,6512,62,5.0,98446
4578,6512,113,4.0,14616
4579,6513,95,1.0,51431
4580,6513,38,1.0,76444
4581,6513,99,4.0,34203
4582,6513,32,5.0,15187
4583,6513,138,2.0,52367
4584,6514,28,2.0,90487
4585,6514,85,4.0,48998
4586,6514,147,5.0,53510
4587,6514,19,5.0,72397
4588,6514,134,3.0,65964
4589,6515,58,1.0,39174
4590,6515,2,2.0,48841
4591,6515,137,1.0,73589
4592,6515,63,4.0,33538
4593,6516,50,1.0,37334
4594,6517,97,4.0,3679
4595,6518,1,3.0,50707
4596,6518,67,5.0,33911
4597,6519,121,5.0,32706
4598,6519,82,4.0,87619
4599,6519,112,2.0,69548
4600,6520,63,4.0,33538
4601,6521,28,3.0,90487
4602,6521,132,5.0,42778
4603,6521,48,4.0,68133
4604,6521,7,2.0,95184
4605,6522,71,5.0,4786
4606,6522,54,4.0,9962
4607,6523,148,4.0,55893
4608,6523,134,3.0,65964
4609,6523,25,1.0,16898
4610,6524,68,4.0,25842
4611,6525,147,1.0,53510
4612,6526,54,4.0,9962
4613,6527,147,5.0,53510
4614,6528,50,5.0,37334
4615,6528,111,2.0,73941
4616,6529,142,4.0,40304
4617,6529,82,1.0,87619
4618,6529,129,5.0,14470
4619,6529,102,2.0,22808
4620,6529,18,4.0,79719
4621,6530,67,3.0,33911
4622,6530,3,1.0,13554
4623,6530,71,2.0,4786
4624,6530,84,5.0,87906
4625,6531,84,1.0,87906
4626,6531,51,4.0,59928
4627,6531,110,4.0,30121
4628,6531,65,1.0,25065
4629,6531,115,5.0,25302
4630,6532,73,2.0,87951
4631,6532,126,4.0,20393
4632,6532,62,3.0,98446
4633,6532,135,1.0,94663
4634,6533,58,4.0,39174
4635,6533,37,3.0,95562
4636,6534,79,5.0,81723
4637,6534,132,3.0,42778
4638,99999,97,3.0,3679
4639,6535,63,5.0,33538
4640,6535,73,4.0,87951
4641,6535,5,4.0,26134
4642,6535,7,1.0,95184
4643,6536,44,1.0,82291
4644,6536,48,2.0,68133
4645,6536,70,1.0,55878
4646,6537,114,2.0,38630
4647,6538,42,2.0,47104
4648,6538,1,3.0,50707
4649,6538,77,3.0,6325
4650,6539,2,2.0,48841
4651,6539,66,1.0,82653
4652,6539,83,5.0,61817
4653,6539,105,3.0,56021
4654,6539,127,3.0,94118
4655,6540,134,1.0,65964
4656,6541,29,1.0,7739
4657,6541,85,5.0,48998
4658,6542,15,1.0,48998
4659,6542,125,1.0,33628
4660,6542,147,4.0,53510
4661,6542,115,2.0,25302
4662,6542,35,1.0,58295
4663,6543,55,2.0,34918
4664,6543,31,4.0,7724
4665,6543,12,3.0,52829
4666,6543,92,1.0,61356
4667,6544,129,4.0,14470
4668,6544,95,2.0,51431
4669,6544,31,4.0,7724
4670,6544,50,5.0,37334
4671,6545,76,2.0,56428
4672,6545,109,3.0,19474
4673,6546,5,3.0,26134
4674,6546,110,4.0,30121
4675,6547,57,2.0,92455
4676,6547,64,1.0,69811
4677,6548,32,3.0,15187
4678,6549,130,5.0,27703
4679,6549,22,2.0,78894
4680,6549,1,2.0,50707
4681,6549,89,3.0,83106
4682,6550,53,2.0,50574
4683,6550,111,1.0,73941
4684,6550,32,3.0,15187
4685,6550,41,3.0,92765
4686,6551,20,5.0,44033
4687,6551,104,3.0,9521
4688,6551,103,5.0,31445
4689,6551,7,5.0,95184
4690,6552,60,5.0,84088
4691,6552,22,3.0,78894
4692,6552,120,1.0,3186
4693,6552,76,1.0,56428
4694,6553,55,4.0,34918
4695,6553,46,3.0,23671
4696,6553,118,2.0,13822
4697,6553,47,5.0,53706
4698,6554,46,3.0,23671
4699,6554,56,5.0,9175
4700,6554,25,2.0,16898
4701,6555,124,4.0,78300
4702,6555,50,1.0,37334
4703,6555,6,3.0,21286
4704,6556,123,4.0,50047
4705,6556,149,5.0,95245
4706,6556,21,3.0,81691
4707,6556,107,4.0,84963
4708,6557,138,3.0,52367
4709,6557,34,5.0,36630
4710,6557,75,5.0,35916
4711,6558,51,2.0,59928
4712,6558,33,3.0,20004
4713,6558,114,5.0,38630
4714,6558,56,5.0,9175
4715,6558,26,1.0,18911
4716,6559,76,2.0,56428
4717,6559,137,5.0,73589
4718,6559,142,4.0,40304
4719,6559,119,3.0,26176
4720,6559,36,2.0,53847
4721,6560,62,5.0,98446
4722,6560,111,4.0,73941
4723,6560,110,1.0,30121
4724,6560,22,1.0,78894
4725,6561,12,4.0,52829
4726,6561,50,5.0,37334
4727,6561,11,5.0,10900
4728,6561,134,4.0,65964
4729,6561,47,2.0,53706
4730,6562,9,1.0,20871
4731,6563,68,4.0,25842
4732,6563,50,4.0,37334
4733,6564,40,2.0,48312
4734,6564,100,1.0,71517
4735,6564,71,5.0,4786
4736,6565,34,4.0,36630
4737,6565,96,3.0,8053
4738,6565,31,4.0,7724
4739,6566,4,4.0,46721
4740,6566,53,5.0,50574
4741,6566,59,5.0,20643
4742,6566,113,5.0,14616
4743,6567,39,2.0,54311
4744,6567,86,3.0,49654
4745,6567,58,3.0,39174
4746,6567,137,2.0,73589
4747,6567,32,3.0,15187
4748,6568,117,3.0,12972
4749,6568,142,3.0,40304
4750,6568,102,4.0,22808
4751,6568,96,2.0,8053
4752,6569,43,2.0,88213
4753,6570,62,1.0,98446
4754,6570,143,4.0,20414
4755,6570,86,4.0,49654
4756,6570,121,5.0,32706
4757,6570,140,4.0,83331
4758,6571,88,4.0,4300
4759,6571,47,4.0,53706
4760,6571,97,3.0,3679
4761,6571,73,3.0,87951
4762,6571,24,3.0,43443
4763,6572,126,1.0,20393
4764,6572,57,5.0,92455
4765,6572,149,4.0,95245
4766,6572,94,3.0,67315
4767,6573,18,3.0,79719
4768,6573,94,1.0,67315
4769,6573,114,3.0,38630
4770,6573,91,5.0,98063
4771,6574,136,2.0,53946
4772,6574,121,3.0,32706
4773,6574,67,3.0,33911
4774,6574,45,4.0,48206
4775,6575,87,2.0,41279
4776,6575,149,1.0,95245
4777,6575,118,5.0,13822
4778,6575,107,1.0,84963
4779,6575,97,2.0,3679
4780,6576,125,4.0,33628
4781,6576,84,2.0,87906
4782,6576,1,4.0,50707
4783,6576,16,2.0,9937
4784,6576,13,1.0,97810
4785,6577,22,1.0,78894
4786,6577,21,5.0,81691
4787,6577,6,2.0,21286
4788,6577,47,2.0,53706
4789,6578,124,5.0,78300
4790,6578,56,2.0,9175
4791,6578,138,1.0,52367
4792,6579,15,3.0,48998
4793,6580,124,1.0,78300
4794,6580,37,1.0,95562
4795,6581,107,2.0,84963
4796,6581,62,5.0,98446
4797,6581,99,4.0,34203
4798,6581,100,2.0,71517
4799,6582,127,3.0,94118
4800,6583,26,2.0,18911
4801,6584,25,1.0,16898
4802,6585,26,1.0,18911
4803,6585,83,1.0,61817
4804,6585,119,4.0,26176
4805,6586,2,4.0,48841
4806,6586,108,2.0,46915
4807,6586,138,1.0,52367
